N_region,N_cont_region,N_recu_region,fecha_region,ID_region,Poblacion,num_region
Arica y Parinacota,30,0,2020-06-20,15,252110,
Tarapacá,148,0,2020-06-20,01,382773,
Antofagasta,387,0,2020-06-20,02,691854,
Atacama,27,0,2020-06-20,03,314709,
Coquimbo,78,0,2020-06-20,04,836096,
Valparaíso,256,0,2020-06-20,05,1960170,
Metropolitana,3603,0,2020-06-20,13,8125072,
O’Higgins,302,0,2020-06-20,06,991063,
Maule,151,0,2020-06-20,07,1131939,
Ñuble,32,0,2020-06-20,16,511551,
Biobío,257,0,2020-06-20,08,1663696,
Araucanía,23,0,2020-06-20,09,1014343,
Los Ríos,10,0,2020-06-20,14,405835,
Los Lagos,37,0,2020-06-20,10,891440,
Aysén,1,0,2020-06-20,11,107297,
Magallanes,13,0,2020-06-20,12,178362,
Arica y Parinacota,46,0,2020-06-21,15,252110,
Tarapacá,115,0,2020-06-21,01,382773,
Antofagasta,246,0,2020-06-21,02,691854,
Atacama,33,0,2020-06-21,03,314709,
Coquimbo,86,0,2020-06-21,04,836096,
Valparaíso,284,0,2020-06-21,05,1960170,
Metropolitana,3789,0,2020-06-21,13,8125072,
O’Higgins,339,0,2020-06-21,06,991063,
Maule,252,0,2020-06-21,07,1131939,
Ñuble,24,0,2020-06-21,16,511551,
Biobío,253,0,2020-06-21,08,1663696,
Araucanía,49,0,2020-06-21,09,1014343,
Los Ríos,21,0,2020-06-21,14,405835,
Los Lagos,50,0,2020-06-21,10,891440,
Aysén,0,0,2020-06-21,11,107297,
Magallanes,20,0,2020-06-21,12,178362,
Arica y Parinacota,49,0,2020-06-22,15,252110,
Tarapacá,97,0,2020-06-22,01,382773,
Antofagasta,247,0,2020-06-22,02,691854,
Atacama,35,0,2020-06-22,03,314709,
Coquimbo,69,0,2020-06-22,04,836096,
Valparaíso,317,0,2020-06-22,05,1960170,
Metropolitana,3026,0,2020-06-22,13,8125072,
O’Higgins,234,0,2020-06-22,06,991063,
Maule,145,0,2020-06-22,07,1131939,
Ñuble,22,0,2020-06-22,16,511551,
Biobío,247,0,2020-06-22,08,1663696,
Araucanía,40,0,2020-06-22,09,1014343,
Los Ríos,11,0,2020-06-22,14,405835,
Los Lagos,52,0,2020-06-22,10,891440,
Aysén,0,0,2020-06-22,11,107297,
Magallanes,17,0,2020-06-22,12,178362,
Arica y Parinacota,23,0,2020-06-23,15,252110,
Tarapacá,87,0,2020-06-23,01,382773,
Antofagasta,283,0,2020-06-23,02,691854,
Atacama,29,0,2020-06-23,03,314709,
Coquimbo,57,0,2020-06-23,04,836096,
Valparaíso,286,0,2020-06-23,05,1960170,
Metropolitana,2469,0,2020-06-23,13,8125072,
O’Higgins,175,0,2020-06-23,06,991063,
Maule,149,0,2020-06-23,07,1131939,
Ñuble,14,0,2020-06-23,16,511551,
Biobío,170,0,2020-06-23,08,1663696,
Araucanía,18,0,2020-06-23,09,1014343,
Los Ríos,4,0,2020-06-23,14,405835,
Los Lagos,29,0,2020-06-23,10,891440,
Aysén,0,0,2020-06-23,11,107297,
Magallanes,11,0,2020-06-23,12,178362,
Arica y Parinacota,30,0,2020-06-24,15,252110,
Tarapacá,62,0,2020-06-24,01,382773,
Antofagasta,236,0,2020-06-24,02,691854,
Atacama,38,0,2020-06-24,03,314709,
Coquimbo,54,0,2020-06-24,04,836096,
Valparaíso,286,0,2020-06-24,05,1960170,
Metropolitana,2350,0,2020-06-24,13,8125072,
O’Higgins,249,0,2020-06-24,06,991063,
Maule,153,0,2020-06-24,07,1131939,
Ñuble,24,0,2020-06-24,16,511551,
Biobío,136,0,2020-06-24,08,1663696,
Araucanía,10,0,2020-06-24,09,1014343,
Los Ríos,4,0,2020-06-24,14,405835,
Los Lagos,17,0,2020-06-24,10,891440,
Aysén,0,0,2020-06-24,11,107297,
Magallanes,0,0,2020-06-24,12,178362,
Arica y Parinacota,38,0,2020-06-25,15,252110,
Tarapacá,73,0,2020-06-25,01,382773,
Antofagasta,288,0,2020-06-25,02,691854,
Atacama,52,0,2020-06-25,03,314709,
Coquimbo,98,0,2020-06-25,04,836096,
Valparaíso,295,0,2020-06-25,05,1960170,
Metropolitana,3035,0,2020-06-25,13,8125072,
O’Higgins,258,0,2020-06-25,06,991063,
Maule,175,0,2020-06-25,07,1131939,
Ñuble,14,0,2020-06-25,16,511551,
Biobío,238,0,2020-06-25,08,1663696,
Araucanía,27,0,2020-06-25,09,1014343,
Los Ríos,12,0,2020-06-25,14,405835,
Los Lagos,22,0,2020-06-25,10,891440,
Aysén,1,0,2020-06-25,11,107297,
Magallanes,22,0,2020-06-25,12,178362,
Arica y Parinacota,37,0,2020-06-26,15,252110,
Tarapacá,135,0,2020-06-26,01,382773,
Antofagasta,227,0,2020-06-26,02,691854,
Atacama,50,0,2020-06-26,03,314709,
Coquimbo,69,0,2020-06-26,04,836096,
Valparaíso,315,0,2020-06-26,05,1960170,
Metropolitana,2616,0,2020-06-26,13,8125072,
O’Higgins,268,0,2020-06-26,06,991063,
Maule,181,0,2020-06-26,07,1131939,
Ñuble,41,0,2020-06-26,16,511551,
Biobío,256,0,2020-06-26,08,1663696,
Araucanía,41,0,2020-06-26,09,1014343,
Los Ríos,11,0,2020-06-26,14,405835,
Los Lagos,36,0,2020-06-26,10,891440,
Aysén,1,0,2020-06-26,11,107297,
Magallanes,12,0,2020-06-26,12,178362,
Arica y Parinacota,63,0,2020-06-27,15,252110,
Tarapacá,59,0,2020-06-27,01,382773,
Antofagasta,285,0,2020-06-27,02,691854,
Atacama,38,0,2020-06-27,03,314709,
Coquimbo,75,0,2020-06-27,04,836096,
Valparaíso,257,0,2020-06-27,05,1960170,
Metropolitana,2957,0,2020-06-27,13,8125072,
O’Higgins,186,0,2020-06-27,06,991063,
Maule,169,0,2020-06-27,07,1131939,
Ñuble,43,0,2020-06-27,16,511551,
Biobío,181,0,2020-06-27,08,1663696,
Araucanía,23,0,2020-06-27,09,1014343,
Los Ríos,7,0,2020-06-27,14,405835,
Los Lagos,32,0,2020-06-27,10,891440,
Aysén,5,0,2020-06-27,11,107297,
Magallanes,26,0,2020-06-27,12,178362,
Arica y Parinacota,38,0,2020-06-28,15,252110,
Tarapacá,122,0,2020-06-28,01,382773,
Antofagasta,281,0,2020-06-28,02,691854,
Atacama,31,0,2020-06-28,03,314709,
Coquimbo,76,0,2020-06-28,04,836096,
Valparaíso,253,0,2020-06-28,05,1960170,
Metropolitana,2569,0,2020-06-28,13,8125072,
O’Higgins,284,0,2020-06-28,06,991063,
Maule,140,0,2020-06-28,07,1131939,
Ñuble,46,0,2020-06-28,16,511551,
Biobío,259,0,2020-06-28,08,1663696,
Araucanía,44,0,2020-06-28,09,1014343,
Los Ríos,19,0,2020-06-28,14,405835,
Los Lagos,36,0,2020-06-28,10,891440,
Aysén,6,0,2020-06-28,11,107297,
Magallanes,12,0,2020-06-28,12,178362,
Arica y Parinacota,36.0,1299,2020-06-29,15,252110,
Tarapacá,81.0,5068,2020-06-29,01,382773,
Antofagasta,317.0,6616,2020-06-29,02,691854,
Atacama,50.0,689,2020-06-29,03,314709,
Coquimbo,104.0,2263,2020-06-29,04,836096,
Valparaíso,234.0,9085,2020-06-29,05,1960170,
Metropolitana,2508.0,190688,2020-06-29,13,8125072,
O’Higgins,238.0,3716,2020-06-29,06,991063,
Maule,141.0,4005,2020-06-29,07,1131939,
Ñuble,21.0,1970,2020-06-29,16,511551,
Biobío,197.0,4523,2020-06-29,08,1663696,
Araucanía,40.0,2880,2020-06-29,09,1014343,
Los Ríos,11.0,585,2020-06-29,14,405835,
Los Lagos,33.0,1311,2020-06-29,10,891440,
Aysén,1.0,28,2020-06-29,11,107297,
Magallanes,5.0,1290,2020-06-29,12,178362,
Arica y Parinacota,28.0,1340,2020-06-30,15,252110,
Tarapacá,75.0,5193,2020-06-30,01,382773,
Antofagasta,204.0,6907,2020-06-30,02,691854,
Atacama,37.0,732,2020-06-30,03,314709,
Coquimbo,89.0,2343,2020-06-30,04,836096,
Valparaíso,211.0,9409,2020-06-30,05,1960170,
Metropolitana,2255.0,194094,2020-06-30,13,8125072,
O’Higgins,237.0,3973,2020-06-30,06,991063,
Maule,86.0,4182,2020-06-30,07,1131939,
Ñuble,13.0,2021,2020-06-30,16,511551,
Biobío,102.0,4760,2020-06-30,08,1663696,
Araucanía,19.0,2922,2020-06-30,09,1014343,
Los Ríos,12.0,594,2020-06-30,14,405835,
Los Lagos,14.0,1338,2020-06-30,10,891440,
Aysén,0.0,29,2020-06-30,11,107297,
Magallanes,12.0,1294,2020-06-30,12,178362,
Arica y Parinacota,63,1377,2020-07-01,15,252110,
Tarapacá,67,5285,2020-07-01,01,382773,
Antofagasta,254,7176,2020-07-01,02,691854,
Atacama,71,768,2020-07-01,03,314709,
Coquimbo,69,2441,2020-07-01,04,836096,
Valparaíso,256,9677,2020-07-01,05,1960170,
Metropolitana,1316,196729,2020-07-01,13,8125072,
O’Higgins,164,4197,2020-07-01,06,991063,
Maule,168,4362,2020-07-01,07,1131939,
Ñuble,17,2078,2020-07-01,16,511551,
Biobío,148,4976,2020-07-01,08,1663696,
Araucanía,15,2955,2020-07-01,09,1014343,
Los Ríos,5,606,2020-07-01,14,405835,
Los Lagos,28,1373,2020-07-01,10,891440,
Aysén,0,28,2020-07-01,11,107297,
Magallanes,9,1307,2020-07-01,12,178362,
Arica y Parinacota,56,1408,2020-07-02,15,252110,
Tarapacá,99,5380,2020-07-02,01,382773,
Antofagasta,202,7375,2020-07-02,02,691854,
Atacama,21,790,2020-07-02,03,314709,
Coquimbo,51,2507,2020-07-02,04,836096,
Valparaíso,193,9903,2020-07-02,05,1960170,
Metropolitana,1353,199125,2020-07-02,13,8125072,
O’Higgins,200,4447,2020-07-02,06,991063,
Maule,103,4504,2020-07-02,07,1131939,
Ñuble,33,2136,2020-07-02,16,511551,
Biobío,106,5196,2020-07-02,08,1663696,
Araucanía,21,2983,2020-07-02,09,1014343,
Los Ríos,2,614,2020-07-02,14,405835,
Los Lagos,50,1415,2020-07-02,10,891440,
Aysén,4,29,2020-07-02,11,107297,
Magallanes,4,1326,2020-07-02,12,178362,
Arica y Parinacota,57,1447,2020-07-03,15,252110,
Tarapacá,83,5479,2020-07-03,01,382773,
Antofagasta,285,7629,2020-07-03,02,691854,
Atacama,31,822,2020-07-03,03,314709,
Coquimbo,54,2568,2020-07-03,04,836096,
Valparaíso,264,10134,2020-07-03,05,1960170,
Metropolitana,2072,201801,2020-07-03,13,8125072,
O’Higgins,180,4675,2020-07-03,06,991063,
Maule,154,4658,2020-07-03,07,1131939,
Ñuble,43,2165,2020-07-03,16,511551,
Biobío,180,5395,2020-07-03,08,1663696,
Araucanía,57,3010,2020-07-03,09,1014343,
Los Ríos,5,618,2020-07-03,14,405835,
Los Lagos,72,1463,2020-07-03,10,891440,
Aysén,0,30,2020-07-03,11,107297,
Magallanes,11,1340,2020-07-03,12,178362,
Arica y Parinacota,60,1497,2020-07-04,15,252110,
Tarapacá,74,5565,2020-07-04,01,382773,
Antofagasta,253,7861,2020-07-04,02,691854,
Atacama,42,879,2020-07-04,03,314709,
Coquimbo,109,2656,2020-07-04,04,836096,
Valparaíso,301,10403,2020-07-04,05,1960170,
Metropolitana,2236,204387,2020-07-04,13,8125072,
O’Higgins,234,4921,2020-07-04,06,991063,
Maule,170,4817,2020-07-04,07,1131939,
Ñuble,43,2200,2020-07-04,16,511551,
Biobío,131,5603,2020-07-04,08,1663696,
Araucanía,45,3037,2020-07-04,09,1014343,
Los Ríos,7,633,2020-07-04,14,405835,
Los Lagos,50,1496,2020-07-04,10,891440,
Aysén,0,32,2020-07-04,11,107297,
Magallanes,3,1355,2020-07-04,12,178362,
Arica y Parinacota,57,1530,2020-07-05,15,252110,
Tarapacá,136,5657,2020-07-05,01,382773,
Antofagasta,296,8113,2020-07-05,02,691854,
Atacama,45,920,2020-07-05,03,314709,
Coquimbo,101,2737,2020-07-05,04,836096,
Valparaíso,285,10673,2020-07-05,05,1960170,
Metropolitana,2080,206451,2020-07-05,13,8125072,
O’Higgins,209,5183,2020-07-05,06,991063,
Maule,121,4966,2020-07-05,07,1131939,
Ñuble,44,2232,2020-07-05,16,511551,
Biobío,194,5829,2020-07-05,08,1663696,
Araucanía,30,3064,2020-07-05,09,1014343,
Los Ríos,4,645,2020-07-05,14,405835,
Los Lagos,74,1524,2020-07-05,10,891440,
Aysén,2,35,2020-07-05,11,107297,
Magallanes,7,1371,2020-07-05,12,178362,
Arica y Parinacota,81,1571,2020-07-06,15,252110,
Tarapacá,124,5724,2020-07-06,01,382773,
Antofagasta,236,8298,2020-07-06,02,691854,
Atacama,48,959,2020-07-06,03,314709,
Coquimbo,111,2785,2020-07-06,04,836096,
Valparaíso,180,10878,2020-07-06,05,1960170,
Metropolitana,1648,208652,2020-07-06,13,8125072,
O’Higgins,187,5413,2020-07-06,06,991063,
Maule,113,5077,2020-07-06,07,1131939,
Ñuble,40,2246,2020-07-06,16,511551,
Biobío,155,5977,2020-07-06,08,1663696,
Araucanía,54,3081,2020-07-06,09,1014343,
Los Ríos,7,650,2020-07-06,14,405835,
Los Lagos,26,1547,2020-07-06,10,891440,
Aysén,0,35,2020-07-06,11,107297,
Magallanes,15,1376,2020-07-06,12,178362,
Arica y Parinacota,32,1621,2020-07-07,15,252110,
Tarapacá,73,5835,2020-07-07,01,382773,
Antofagasta,239,8526,2020-07-07,02,691854,
Atacama,22,992,2020-07-07,03,314709,
Coquimbo,76,2878,2020-07-07,04,836096,
Valparaíso,202,11154,2020-07-07,05,1960170,
Metropolitana,1315,210992,2020-07-07,13,8125072,
O’Higgins,213,5679,2020-07-07,06,991063,
Maule,117,5226,2020-07-07,07,1131939,
Ñuble,23,2276,2020-07-07,16,511551,
Biobío,102,6172,2020-07-07,08,1663696,
Araucanía,19,3115,2020-07-07,09,1014343,
Los Ríos,4,659,2020-07-07,14,405835,
Los Lagos,22,1584,2020-07-07,10,891440,
Aysén,0,37,2020-07-07,11,107297,
Magallanes,3,1396,2020-07-07,12,178362,
Arica y Parinacota,60,1673,2020-07-08,15,252110,
Tarapacá,84,5937,2020-07-08,01,382773,
Antofagasta,231,8782,2020-07-08,02,691854,
Atacama,34,1015,2020-07-08,03,314709,
Coquimbo,67,2967,2020-07-08,04,836096,
Valparaíso,165,11387,2020-07-08,05,1960170,
Metropolitana,987,213021,2020-07-08,13,8125072,
O’Higgins,99,5913,2020-07-08,06,991063,
Maule,86,5363,2020-07-08,07,1131939,
Ñuble,60,2300,2020-07-08,16,511551,
Biobío,103,6386,2020-07-08,08,1663696,
Araucanía,10,3147,2020-07-08,09,1014343,
Los Ríos,5,674,2020-07-08,14,405835,
Los Lagos,69,1613,2020-07-08,10,891440,
Aysén,1,38,2020-07-08,11,107297,
Magallanes,3,1416,2020-07-08,12,178362,
Arica y Parinacota,94,1706,2020-07-09,15,252110,
Tarapacá,78,6026,2020-07-09,01,382773,
Antofagasta,252,9008,2020-07-09,02,691854,
Atacama,72,1036,2020-07-09,03,314709,
Coquimbo,91,3042,2020-07-09,04,836096,
Valparaíso,199,11615,2020-07-09,05,1960170,
Metropolitana,1687,214856,2020-07-09,13,8125072,
O’Higgins,194,6156,2020-07-09,06,991063,
Maule,119,5496,2020-07-09,07,1131939,
Ñuble,82,2335,2020-07-09,16,511551,
Biobío,164,6593,2020-07-09,08,1663696,
Araucanía,23,3185,2020-07-09,09,1014343,
Los Ríos,13,678,2020-07-09,14,405835,
Los Lagos,52,1653,2020-07-09,10,891440,
Aysén,0,40,2020-07-09,11,107297,
Magallanes,13,1426,2020-07-09,12,178362,
Arica y Parinacota,49,1753,2020-07-10,15,252110,
Tarapacá,94,6085,2020-07-10,01,382773,
Antofagasta,190,9241,2020-07-10,02,691854,
Atacama,38,1084,2020-07-10,03,314709,
Coquimbo,139,3140,2020-07-10,04,836096,
Valparaíso,256,11854,2020-07-10,05,1960170,
Metropolitana,1525,216627,2020-07-10,13,8125072,
O’Higgins,308,6377,2020-07-10,06,991063,
Maule,133,5615,2020-07-10,07,1131939,
Ñuble,56,2376,2020-07-10,16,511551,
Biobío,171,6762,2020-07-10,08,1663696,
Araucanía,33,3216,2020-07-10,09,1014343,
Los Ríos,5,689,2020-07-10,14,405835,
Los Lagos,47,1687,2020-07-10,10,891440,
Aysén,1,43,2020-07-10,11,107297,
Magallanes,13,1434,2020-07-10,12,178362,
Arica y Parinacota,73,1799,2020-07-11,15,252110,
Tarapacá,89,6157,2020-07-11,01,382773,
Antofagasta,313,9467,2020-07-11,02,691854,
Atacama,55,1125,2020-07-11,03,314709,
Coquimbo,108,3241,2020-07-11,04,836096,
Valparaíso,204,12014,2020-07-11,05,1960170,
Metropolitana,1329,217601,2020-07-11,13,8125072,
O’Higgins,141,6517,2020-07-11,06,991063,
Maule,113,5724,2020-07-11,07,1131939,
Ñuble,71,2395,2020-07-11,16,511551,
Biobío,144,6913,2020-07-11,08,1663696,
Araucanía,19,3234,2020-07-11,09,1014343,
Los Ríos,7,694,2020-07-11,14,405835,
Los Lagos,76,1734,2020-07-11,10,891440,
Aysén,1,45,2020-07-11,11,107297,
Magallanes,12,1430,2020-07-11,12,178362,
Arica y Parinacota,72,1862,2020-07-12,15,252110,
Tarapacá,97,6254,2020-07-12,01,382773,
Antofagasta,219,9713,2020-07-12,02,691854,
Atacama,54,1147,2020-07-12,03,314709,
Coquimbo,77,3321,2020-07-12,04,836096,
Valparaíso,259,12255,2020-07-12,05,1960170,
Metropolitana,1661,219896,2020-07-12,13,8125072,
O’Higgins,128,6722,2020-07-12,06,991063,
Maule,107,5880,2020-07-12,07,1131939,
Ñuble,56,2437,2020-07-12,16,511551,
Biobío,164,7059,2020-07-12,08,1663696,
Araucanía,38,3270,2020-07-12,09,1014343,
Los Ríos,1,702,2020-07-12,14,405835,
Los Lagos,64,1823,2020-07-12,10,891440,
Aysén,5,46,2020-07-12,11,107297,
Magallanes,10,1448,2020-07-12,12,178362,
Arica y Parinacota,95,1920,2020-07-13,15,252110,
Tarapacá,44,6325,2020-07-13,01,382773,
Antofagasta,235,9924,2020-07-13,02,691854,
Atacama,57,1175,2020-07-13,03,314709,
Coquimbo,63,3383,2020-07-13,04,836096,
Valparaíso,218,12432,2020-07-13,05,1960170,
Metropolitana,1431,221418,2020-07-13,13,8125072,
O’Higgins,149,6887,2020-07-13,06,991063,
Maule,103,5988,2020-07-13,07,1131939,
Ñuble,24,2465,2020-07-13,16,511551,
Biobío,130,7185,2020-07-13,08,1663696,
Araucanía,9,3306,2020-07-13,09,1014343,
Los Ríos,3,709,2020-07-13,14,405835,
Los Lagos,45,1869,2020-07-13,10,891440,
Aysén,2,46,2020-07-13,11,107297,
Magallanes,8,1451,2020-07-13,12,178362,
Arica y Parinacota,76,1965,2020-07-14,15,252110,
Tarapacá,26,6400,2020-07-14,01,382773,
Antofagasta,190,10157,2020-07-14,02,691854,
Atacama,41,1208,2020-07-14,03,314709,
Coquimbo,13,3441,2020-07-14,04,836096,
Valparaíso,169,12635,2020-07-14,05,1960170,
Metropolitana,864,222906,2020-07-14,13,8125072,
O’Higgins,152,7061,2020-07-14,06,991063,
Maule,85,6083,2020-07-14,07,1131939,
Ñuble,24,2503,2020-07-14,16,511551,
Biobío,91,7327,2020-07-14,08,1663696,
Araucanía,11,3338,2020-07-14,09,1014343,
Los Ríos,8,717,2020-07-14,14,405835,
Los Lagos,71,1909,2020-07-14,10,891440,
Aysén,0,46,2020-07-14,11,107297,
Magallanes,15,1458,2020-07-14,12,178362,
Arica y Parinacota,97,2025,2020-07-15,15,252110,
Tarapacá,49,6500,2020-07-15,01,382773,
Antofagasta,165,10392,2020-07-15,02,691854,
Atacama,48,1263,2020-07-15,03,314709,
Coquimbo,98,3508,2020-07-15,04,836096,
Valparaíso,113,12844,2020-07-15,05,1960170,
Metropolitana,690,224418,2020-07-15,13,8125072,
O’Higgins,116,7267,2020-07-15,06,991063,
Maule,100,6221,2020-07-15,07,1131939,
Ñuble,19,2536,2020-07-15,16,511551,
Biobío,112,7481,2020-07-15,08,1663696,
Araucanía,36,3368,2020-07-15,09,1014343,
Los Ríos,4,718,2020-07-15,14,405835,
Los Lagos,54,1960,2020-07-15,10,891440,
Aysén,2,46,2020-07-15,11,107297,
Magallanes,9,1467,2020-07-15,12,178362,
Arica y Parinacota,104,2093,2020-07-16,15,252110,
Tarapacá,43,6604,2020-07-16,01,382773,
Antofagasta,195,10662,2020-07-16,02,691854,
Atacama,23,1302,2020-07-16,03,314709,
Coquimbo,74,3612,2020-07-16,04,836096,
Valparaíso,196,13097,2020-07-16,05,1960170,
Metropolitana,1193,226151,2020-07-16,13,8125072,
O’Higgins,149,7468,2020-07-16,06,991063,
Maule,144,6371,2020-07-16,07,1131939,
Ñuble,58,2575,2020-07-16,16,511551,
Biobío,188,7632,2020-07-16,08,1663696,
Araucanía,25,3404,2020-07-16,09,1014343,
Los Ríos,17,716,2020-07-16,14,405835,
Los Lagos,65,2029,2020-07-16,10,891440,
Aysén,1,46,2020-07-16,11,107297,
Magallanes,0,1468,2020-07-16,12,178362,
Arica y Parinacota,96,2141,2020-07-17,15,252110,
Tarapacá,98,6660,2020-07-17,01,382773,
Antofagasta,216,10844,2020-07-17,02,691854,
Atacama,2,1347,2020-07-17,03,314709,
Coquimbo,125,3682,2020-07-17,04,836096,
Valparaíso,193,13260,2020-07-17,05,1960170,
Metropolitana,1501,226678,2020-07-17,13,8125072,
O’Higgins,176,7602,2020-07-17,06,991063,
Maule,141,6446,2020-07-17,07,1131939,
Ñuble,15,2619,2020-07-17,16,511551,
Biobío,156,7765,2020-07-17,08,1663696,
Araucanía,21,3402,2020-07-17,09,1014343,
Los Ríos,24,722,2020-07-17,14,405835,
Los Lagos,65,2062,2020-07-17,10,891440,
Aysén,8,46,2020-07-17,11,107297,
Magallanes,3,1466,2020-07-17,12,178362,
Arica y Parinacota,76,2199,2020-07-18,15,252110,
Tarapacá,105,6786,2020-07-18,01,382773,
Antofagasta,188,11068,2020-07-18,02,691854,
Atacama,43,1396,2020-07-18,03,314709,
Coquimbo,87,3772,2020-07-18,04,836096,
Valparaíso,142,13459,2020-07-18,05,1960170,
Metropolitana,1086,227993,2020-07-18,13,8125072,
O’Higgins,86,7776,2020-07-18,06,991063,
Maule,79,6560,2020-07-18,07,1131939,
Ñuble,98,2661,2020-07-18,16,511551,
Biobío,150,7884,2020-07-18,08,1663696,
Araucanía,8,3445,2020-07-18,09,1014343,
Los Ríos,5,728,2020-07-18,14,405835,
Los Lagos,23,2122,2020-07-18,10,891440,
Aysén,0,49,2020-07-18,11,107297,
Magallanes,8,1483,2020-07-18,12,178362,
Arica y Parinacota,44,2260,2020-07-19,15,252110,
Tarapacá,70,6867,2020-07-19,01,382773,
Antofagasta,199,11281,2020-07-19,02,691854,
Atacama,40,1437,2020-07-19,03,314709,
Coquimbo,158,3875,2020-07-19,04,836096,
Valparaíso,180,13673,2020-07-19,05,1960170,
Metropolitana,828,229130,2020-07-19,13,8125072,
O’Higgins,120,7916,2020-07-19,06,991063,
Maule,134,6658,2020-07-19,07,1131939,
Ñuble,29,2701,2020-07-19,16,511551,
Biobío,141,7998,2020-07-19,08,1663696,
Araucanía,22,3474,2020-07-19,09,1014343,
Los Ríos,8,733,2020-07-19,14,405835,
Los Lagos,100,2181,2020-07-19,10,891440,
Aysén,0,49,2020-07-19,11,107297,
Magallanes,6,1490,2020-07-19,12,178362,
Arica y Parinacota,132,2328,2020-07-20,15,252110,
Tarapacá,134,6951,2020-07-20,01,382773,
Antofagasta,116,11469,2020-07-20,02,691854,
Atacama,38,1481,2020-07-20,03,314709,
Coquimbo,126,3945,2020-07-20,04,836096,
Valparaíso,181,13844,2020-07-20,05,1960170,
Metropolitana,965,230243,2020-07-20,13,8125072,
O’Higgins,103,8022,2020-07-20,06,991063,
Maule,67,6749,2020-07-20,07,1131939,
Ñuble,28,2735,2020-07-20,16,511551,
Biobío,148,8133,2020-07-20,08,1663696,
Araucanía,23,3503,2020-07-20,09,1014343,
Los Ríos,10,739,2020-07-20,14,405835,
Los Lagos,23,2236,2020-07-20,10,891440,
Aysén,0,49,2020-07-20,11,107297,
Magallanes,3,1494,2020-07-20,12,178362,
Arica y Parinacota,103,2425,2020-07-21,15,252110,
Tarapacá,54,7026,2020-07-21,01,382773,
Antofagasta,80,11692,2020-07-21,02,691854,
Atacama,63,1535,2020-07-21,03,314709,
Coquimbo,71,4092,2020-07-21,04,836096,
Valparaíso,146,14045,2020-07-21,05,1960170,
Metropolitana,685,231618,2020-07-21,13,8125072,
O’Higgins,90,8209,2020-07-21,06,991063,
Maule,125,6863,2020-07-21,07,1131939,
Ñuble,23,2805,2020-07-21,16,511551,
Biobío,105,8285,2020-07-21,08,1663696,
Araucanía,27,3538,2020-07-21,09,1014343,
Los Ríos,4,751,2020-07-21,14,405835,
Los Lagos,74,2306,2020-07-21,10,891440,
Aysén,0,52,2020-07-21,11,107297,
Magallanes,3,1503,2020-07-21,12,178362,
Arica y Parinacota,59,2487,2020-07-22,15,252110,
Tarapacá,50,7130,2020-07-22,01,382773,
Antofagasta,173,11870,2020-07-22,02,691854,
Atacama,31,1585,2020-07-22,03,314709,
Coquimbo,68,4207,2020-07-22,04,836096,
Valparaíso,207,14208,2020-07-22,05,1960170,
Metropolitana,714,232850,2020-07-22,13,8125072,
O’Higgins,125,8365,2020-07-22,06,991063,
Maule,77,6961,2020-07-22,07,1131939,
Ñuble,13,2851,2020-07-22,16,511551,
Biobío,116,8444,2020-07-22,08,1663696,
Araucanía,22,3546,2020-07-22,09,1014343,
Los Ríos,1,756,2020-07-22,14,405835,
Los Lagos,73,2360,2020-07-22,10,891440,
Aysén,0,55,2020-07-22,11,107297,
Magallanes,8,1520,2020-07-22,12,178362,
Arica y Parinacota,132,2583,2020-07-23,15,252110,
Tarapacá,84,7204,2020-07-23,01,382773,
Antofagasta,165,12025,2020-07-23,02,691854,
Atacama,61,1623,2020-07-23,03,314709,
Coquimbo,145,4316,2020-07-23,04,836096,
Valparaíso,197,14381,2020-07-23,05,1960170,
Metropolitana,1013,233892,2020-07-23,13,8125072,
O’Higgins,125,8493,2020-07-23,06,991063,
Maule,118,7051,2020-07-23,07,1131939,
Ñuble,37,2913,2020-07-23,16,511551,
Biobío,170,8577,2020-07-23,08,1663696,
Araucanía,24,3567,2020-07-23,09,1014343,
Los Ríos,7,758,2020-07-23,14,405835,
Los Lagos,75,2415,2020-07-23,10,891440,
Aysén,0,58,2020-07-23,11,107297,
Magallanes,7,1529,2020-07-23,12,178362,
Arica y Parinacota,144,2671,2020-07-24,15,252110,
Tarapacá,125,7292,2020-07-24,01,382773,
Antofagasta,155,12194,2020-07-24,02,691854,
Atacama,61,1659,2020-07-24,03,314709,
Coquimbo,152,4409,2020-07-24,04,836096,
Valparaíso,160,14528,2020-07-24,05,1960170,
Metropolitana,1066,234989,2020-07-24,13,8125072,
O’Higgins,162,8682,2020-07-24,06,991063,
Maule,112,7160,2020-07-24,07,1131939,
Ñuble,27,2953,2020-07-24,16,511551,
Biobío,181,8695,2020-07-24,08,1663696,
Araucanía,46,3577,2020-07-24,09,1014343,
Los Ríos,4,766,2020-07-24,14,405835,
Los Lagos,115,2478,2020-07-24,10,891440,
Aysén,1,59,2020-07-24,11,107297,
Magallanes,4,1539,2020-07-24,12,178362,
Arica y Parinacota,100,2791,2020-07-25,15,252110,
Tarapacá,70,7357,2020-07-25,01,382773,
Antofagasta,131,12372,2020-07-25,02,691854,
Atacama,74,1707,2020-07-25,03,314709,
Coquimbo,161,4536,2020-07-25,04,836096,
Valparaíso,247,14738,2020-07-25,05,1960170,
Metropolitana,886,236152,2020-07-25,13,8125072,
O’Higgins,104,8817,2020-07-25,06,991063,
